,formula,full_name,band_gap,formation_energy,nn_ave_eleneg,o2p_center_from_vbm,vacancy_formation_energy,charge,vacancy_index,merge_on,valence,bv_sum_Crystal,bv_sum_nn,BVS_ratio,vr_max,Eb_sum
145,As2Pb3O8,As2Pb3O8_Va_O1,3.2885999999999997,-1.7352351134615382,2.6860742046445267,2.7630077039862124,1.2027741832672445,1,251,As2Pb3O8_Va_O1251,-2.0,-1.4681610785137362,-1.8749580104469092,0.7340805392568681,-0.6589084382122885,2.088911653413498
148,As2Pb3O8,As2Pb3O8_Va_O1,3.2885999999999997,-1.7352351134615382,2.6860742046445267,2.7630077039862124,-1.5591657833297032,2,251,As2Pb3O8_Va_O1251,-2.0,-1.4681610785137362,-1.8749580104469092,0.7340805392568681,-0.6589084382122885,2.088911653413498
151,As2Pb3O8,As2Pb3O8_Va_O2,3.2885999999999997,-1.7352351134615382,2.7042365259736325,2.9586236071888488,3.1714331199999695,0,323,As2Pb3O8_Va_O2323,-2.0,-1.3434719965850703,-2.010574150733786,0.6717359982925353,-0.6589084382122885,1.9115030024786184
154,As2Pb3O8,As2Pb3O8_Va_O2,3.2885999999999997,-1.7352351134615382,2.7042365259736325,2.9586236071888488,1.2012910418642972,1,323,As2Pb3O8_Va_O2323,-2.0,-1.3434719965850703,-2.010574150733786,0.6717359982925353,-0.6589084382122885,1.9115030024786184
157,As2Pb3O8,As2Pb3O8_Va_O2,3.2885999999999997,-1.7352351134615382,2.7042365259736325,2.9586236071888488,-1.7971430520194496,2,323,As2Pb3O8_Va_O2323,-2.0,-1.3434719965850703,-2.010574150733786,0.6717359982925353,-0.6589084382122885,1.9115030024786184
160,As2Pb3O8,As2Pb3O8_Va_O3,3.2885999999999997,-1.7352351134615382,2.7163595941283405,2.9774057862274157,3.1593086699998683,0,395,As2Pb3O8_Va_O3395,-2.0,-1.347456176484183,-2.030379424820563,0.6737280882420915,-0.6589084382122885,1.9171717263961445
163,As2Pb3O8,As2Pb3O8_Va_O3,3.2885999999999997,-1.7352351134615382,2.7163595941283405,2.9774057862274157,1.2431563215949155,1,395,As2Pb3O8_Va_O3395,-2.0,-1.347456176484183,-2.030379424820563,0.6737280882420915,-0.6589084382122885,1.9171717263961445
166,As2Pb3O8,As2Pb3O8_Va_O3,3.2885999999999997,-1.7352351134615382,2.7163595941283405,2.9774057862274157,-1.9653822343882072,2,395,As2Pb3O8_Va_O3395,-2.0,-1.347456176484183,-2.030379424820563,0.6737280882420915,-0.6589084382122885,1.9171717263961445
169,As2Pb3O8,As2Pb3O8_Va_O4,3.2885999999999997,-1.7352351134615382,2.768647000263188,2.651400752553627,2.759128609999957,0,467,As2Pb3O8_Va_O4467,-2.0,-1.4970476308971823,-2.0100552921834014,0.7485238154485911,-0.6589084382122885,2.130011677643677
172,As2Pb3O8,As2Pb3O8_Va_O4,3.2885999999999997,-1.7352351134615382,2.768647000263188,2.651400752553627,1.271969204076418,1,467,As2Pb3O8_Va_O4467,-2.0,-1.4970476308971823,-2.0100552921834014,0.7485238154485911,-0.6589084382122885,2.130011677643677
175,As2Pb3O8,As2Pb3O8_Va_O4,3.2885999999999997,-1.7352351134615382,2.768647000263188,2.651400752553627,-1.4715929956733558,2,467,As2Pb3O8_Va_O4467,-2.0,-1.4970476308971823,-2.0100552921834014,0.7485238154485911,-0.6589084382122885,2.130011677643677
178,As2PbO4,As2PbO4_Va_O1,2.6284999999999994,-1.6492657325,2.5488496637752465,3.6606861531341286,3.8530357699999143,0,63,As2PbO4_Va_O163,-2.0,-1.9198628037462704,-1.9198628037462704,0.9599314018731352,-1.1369603723458594,6.598098308583149
181,As2PbO4,As2PbO4_Va_O1,2.6284999999999994,-1.6492657325,2.5488496637752465,3.6606861531341286,1.1037836821811435,1,63,As2PbO4_Va_O163,-2.0,-1.9198628037462704,-1.9198628037462704,0.9599314018731352,-1.1369603723458594,6.598098308583149
184,As2PbO4,As2PbO4_Va_O1,2.6284999999999994,-1.6492657325,2.5488496637752465,3.6606861531341286,-2.218591991685652,2,63,As2PbO4_Va_O163,-2.0,-1.9198628037462704,-1.9198628037462704,0.9599314018731352,-1.1369603723458594,6.598098308583149
187,As2PbO4,As2PbO4_Va_O2,2.6284999999999994,-1.6492657325,2.6503630288382656,3.697726588387933,4.001207819999999,0,79,As2PbO4_Va_O279,-2.0,-1.8876371039858908,-1.8876371039858908,0.9438185519929454,-1.1369603723458594,6.487346470135649
190,As2PbO4,As2PbO4_Va_O2,2.6284999999999994,-1.6492657325,2.6503630288382656,3.697726588387933,1.281354054279944,1,79,As2PbO4_Va_O279,-2.0,-1.8876371039858908,-1.8876371039858908,0.9438185519929454,-1.1369603723458594,6.487346470135649
193,As2PbO4,As2PbO4_Va_O2,2.6284999999999994,-1.6492657325,2.6503630288382656,3.697726588387933,-1.3736386880979254,2,79,As2PbO4_Va_O279,-2.0,-1.8876371039858908,-1.8876371039858908,0.9438185519929454,-1.1369603723458594,6.487346470135649
196,As2PbO4,As2PbO4_Va_O3,2.6284999999999994,-1.6492657325,2.5806582237199267,3.148174099169339,4.1914656999999895,0,95,As2PbO4_Va_O395,-2.0,-1.9882303507673251,-1.9882303507673251,0.9941151753836626,-1.1369603723458594,6.848176603685163
199,As2PbO4,As2PbO4_Va_O3,2.6284999999999994,-1.6492657325,2.5806582237199267,3.148174099169339,1.70225630724411,1,95,As2PbO4_Va_O395,-2.0,-1.9882303507673251,-1.9882303507673251,0.9941151753836626,-1.1369603723458594,6.848176603685163
202,As2PbO4,As2PbO4_Va_O3,2.6284999999999994,-1.6492657325,2.5806582237199267,3.148174099169339,-0.5998686278464951,2,95,As2PbO4_Va_O395,-2.0,-1.9882303507673251,-1.9882303507673251,0.9941151753836626,-1.1369603723458594,6.848176603685163
205,As2PbO4,As2PbO4_Va_O4,2.6284999999999994,-1.6492657325,2.695552037046685,3.189222957911923,4.114966009999998,0,111,As2PbO4_Va_O4111,-2.0,-2.1002245262960813,-2.1279542519827856,1.0501122631480406,-1.1369603723458594,7.233924609347103
208,As2PbO4,As2PbO4_Va_O4,2.6284999999999994,-1.6492657325,2.695552037046685,3.189222957911923,1.7155616738376476,1,111,As2PbO4_Va_O4111,-2.0,-2.1002245262960813,-2.1279542519827856,1.0501122631480406,-1.1369603723458594,7.233924609347103
211,As2PbO4,As2PbO4_Va_O4,2.6284999999999994,-1.6492657325,2.695552037046685,3.189222957911923,-1.0925976520758711,2,111,As2PbO4_Va_O4111,-2.0,-2.1002245262960813,-2.1279542519827856,1.0501122631480406,-1.1369603723458594,7.233924609347103
214,As2PbO6,As2PbO6_Va_O1,2.1464,-1.7356450333333333,2.8350000000000004,3.7085103290461223,4.38521920000006,0,242,As2PbO6_Va_O1242,-2.0,-2.0700766522673857,-2.0700766522673857,1.0350383261336928,-0.6589084382122885,7.677099803977127
217,As2PbO6,As2PbO6_Va_O1,2.1464,-1.7356450333333333,2.8350000000000004,3.7085103290461223,1.4424897564069,1,242,As2PbO6_Va_O1242,-2.0,-2.0700766522673857,-2.0700766522673857,1.0350383261336928,-0.6589084382122885,7.677099803977127
220,As2PbO6,As2PbO6_Va_O1,2.1464,-1.7356450333333333,2.8350000000000004,3.7085103290461223,-1.9155182694596695,2,242,As2PbO6_Va_O1242,-2.0,-2.0700766522673857,-2.0700766522673857,1.0350383261336928,-0.6589084382122885,7.677099803977127
223,B2O3,B2O3_Va_O1,6.3479,-2.79805631,2.522642750980837,3.1894952912738876,6.752125390000012,0,59,B2O3_Va_O159,-2.0,-2.0158032996479607,-2.0412337298262706,1.0079016498239803,-2.1905056483979153,10.958880135843664
225,B2O3,B2O3_Va_O1,6.3479,-2.79805631,2.522642750980837,3.1894952912738876,4.5550444187799,1,59,B2O3_Va_O159,-2.0,-2.0158032996479607,-2.0412337298262706,1.0079016498239803,-2.1905056483979153,10.958880135843664
227,B2O3,B2O3_Va_O2,6.3479,-2.79805631,2.4919401604235785,3.2111856187427152,6.3722730700000145,0,47,B2O3_Va_O247,-2.0,-2.07203931510666,-2.0892051194810364,1.03601965755333,-2.1905056483979153,11.264606271343574
229,B2O3,B2O3_Va_O2,6.3479,-2.79805631,2.4919401604235785,3.2111856187427152,4.485200703805055,1,47,B2O3_Va_O247,-2.0,-2.07203931510666,-2.0892051194810364,1.03601965755333,-2.1905056483979153,11.264606271343574
231,B4PbO7,B4PbO7_Va_O1,4.158,-2.6473397413888877,2.4960870301019216,4.0909509783768545,7.0312588100001765,0,215,B4PbO7_Va_O1215,-2.0,-1.6086933006768684,-1.9576602310431797,0.8043466503384342,-1.1369603723458594,8.745633594573102
234,B4PbO7,B4PbO7_Va_O1,4.158,-2.6473397413888877,2.4960870301019216,4.0909509783768545,3.391608528610109,1,215,B4PbO7_Va_O1215,-2.0,-1.6086933006768684,-1.9576602310431797,0.8043466503384342,-1.1369603723458594,8.745633594573102
237,B4PbO7,B4PbO7_Va_O1,4.158,-2.6473397413888877,2.4960870301019216,4.0909509783768545,-1.2973302691570017,2,215,B4PbO7_Va_O1215,-2.0,-1.6086933006768684,-1.9576602310431797,0.8043466503384342,-1.1369603723458594,8.745633594573102
240,B4PbO7,B4PbO7_Va_O2,4.158,-2.6473397413888877,2.522918939325306,3.9908693958022026,6.675704760000039,0,206,B4PbO7_Va_O2206,-2.0,-1.675706426035497,-1.948710602729982,0.8378532130177485,-1.1369603723458594,9.109949303581876
243,B4PbO7,B4PbO7_Va_O2,4.158,-2.6473397413888877,2.522918939325306,3.9908693958022026,3.4775825452159213,1,206,B4PbO7_Va_O2206,-2.0,-1.675706426035497,-1.948710602729982,0.8378532130177485,-1.1369603723458594,9.109949303581876
246,B4PbO7,B4PbO7_Va_O2,4.158,-2.6473397413888877,2.522918939325306,3.9908693958022026,-0.9115464124463676,2,206,B4PbO7_Va_O2206,-2.0,-1.675706426035497,-1.948710602729982,0.8378532130177485,-1.1369603723458594,9.109949303581876
249,B4PbO7,B4PbO7_Va_O3,4.158,-2.6473397413888877,2.4117625853743987,5.0308915055261805,7.705514119999984,0,161,B4PbO7_Va_O3161,-2.0,-1.766023761929088,-1.7830912763363864,0.883011880964544,-1.1369603723458594,14.401436931430139
252,B4PbO7,B4PbO7_Va_O3,4.158,-2.6473397413888877,2.4117625853743987,5.0308915055261805,2.9354349275538176,1,161,B4PbO7_Va_O3161,-2.0,-1.766023761929088,-1.7830912763363864,0.883011880964544,-1.1369603723458594,14.401436931430139
255,B4PbO7,B4PbO7_Va_O3,4.158,-2.6473397413888877,2.4117625853743987,5.0308915055261805,-2.730940490603915,2,161,B4PbO7_Va_O3161,-2.0,-1.766023761929088,-1.7830912763363864,0.883011880964544,-1.1369603723458594,14.401436931430139
258,B4PbO7,B4PbO7_Va_O4,4.158,-2.6473397413888877,2.564729948085834,3.77814546703765,7.365726990000107,0,197,B4PbO7_Va_O4197,-2.0,-1.5563670821858775,-1.825347827424516,0.7781835410929387,-1.1369603723458594,8.461163003367659
261,B4PbO7,B4PbO7_Va_O4,4.158,-2.6473397413888877,2.564729948085834,3.77814546703765,3.7727323841324423,1,197,B4PbO7_Va_O4197,-2.0,-1.5563670821858775,-1.825347827424516,0.7781835410929387,-1.1369603723458594,8.461163003367659
264,B4PbO7,B4PbO7_Va_O4,4.158,-2.6473397413888877,2.564729948085834,3.77814546703765,-0.6453876177255,2,197,B4PbO7_Va_O4197,-2.0,-1.5563670821858775,-1.825347827424516,0.7781835410929387,-1.1369603723458594,8.461163003367659
268,BAsO4,BAsO4_Va_O1,4.380000000000001,-2.132276382361111,2.7750470596344017,2.9118904601513993,3.3136634799999545,0,215,BAsO4_Va_O1215,-2.0,-2.1969820285581427,-2.1969820285581427,1.0984910142790714,-0.6589084382122885,9.097811690590788
271,BAsO4,BAsO4_Va_O1,4.380000000000001,-2.132276382361111,2.7750470596344017,2.9118904601513993,1.2873705210986055,1,215,BAsO4_Va_O1215,-2.0,-2.1969820285581427,-2.1969820285581427,1.0984910142790714,-0.6589084382122885,9.097811690590788
274,BAsO4,BAsO4_Va_O1,4.380000000000001,-2.132276382361111,2.7750470596344017,2.9118904601513993,-0.435205826739764,2,215,BAsO4_Va_O1215,-2.0,-2.1969820285581427,-2.1969820285581427,1.0984910142790714,-0.6589084382122885,9.097811690590788
277,Ba(AsO3)2,Ba(AsO3)2_Va_O1,2.8693999999999997,-2.1914320077777782,2.663833653764642,2.9647492210345696,3.8743983700000033,0,239,Ba(AsO3)2_Va_O1239,-2.0,-2.0531370718170923,-2.0531370718170927,1.026568535908546,-0.6589084382122885,7.5842974928804
280,Ba(AsO3)2,Ba(AsO3)2_Va_O1,2.8693999999999997,-2.1914320077777782,2.663833653764642,2.9647492210345696,1.5386453156991615,1,239,Ba(AsO3)2_Va_O1239,-2.0,-2.0531370718170923,-2.0531370718170927,1.026568535908546,-0.6589084382122885,7.5842974928804
283,Ba(AsO3)2,Ba(AsO3)2_Va_O1,2.8693999999999997,-2.1914320077777782,2.663833653764642,2.9647492210345696,-1.233834491086151,2,239,Ba(AsO3)2_Va_O1239,-2.0,-2.0531370718170923,-2.0531370718170927,1.026568535908546,-0.6589084382122885,7.5842974928804
286,Ba(AsO3)2,Ba(AsO3)2_Va_O2,2.8693999999999997,-2.1914320077777782,2.5819066683094225,3.220476701785266,3.3655109400000445,0,335,Ba(AsO3)2_Va_O2335,-2.0,-2.113587139531371,-2.113587139531371,1.0567935697656854,-0.6589084382122885,7.807600312406275
289,Ba(AsO3)2,Ba(AsO3)2_Va_O2,2.8693999999999997,-2.1914320077777782,2.5819066683094225,3.220476701785266,1.2851536958574892,1,335,Ba(AsO3)2_Va_O2335,-2.0,-2.113587139531371,-2.113587139531371,1.0567935697656854,-0.6589084382122885,7.807600312406275
292,Ba(AsO3)2,Ba(AsO3)2_Va_O2,2.8693999999999997,-2.1914320077777782,2.5819066683094225,3.220476701785266,-2.075177215742454,2,335,Ba(AsO3)2_Va_O2335,-2.0,-2.113587139531371,-2.113587139531371,1.0567935697656854,-0.6589084382122885,7.807600312406275
295,Ba(AsO3)2,Ba(AsO3)2_Va_O3,2.8693999999999997,-2.1914320077777782,2.5392596779259375,2.3326627298253007,2.3429738500002575,0,431,Ba(AsO3)2_Va_O3431,-2.0,-1.6377596977067332,-2.1896571974046264,0.8188798488533666,-0.6589084382122885,2.330217963204611
297,Ba(AsO3)2,Ba(AsO3)2_Va_O3,2.8693999999999997,-2.1914320077777782,2.5392596779259375,2.3326627298253007,1.3718115244034736,1,431,Ba(AsO3)2_Va_O3431,-2.0,-1.6377596977067332,-2.1896571974046264,0.8188798488533666,-0.6589084382122885,2.330217963204611
299,Ba(SbO3)2,Ba(SbO3)2_Va_O1,2.9955999999999996,-2.376871872222223,2.5516666666666667,1.939533526774728,4.173887470000077,0,242,Ba(SbO3)2_Va_O1242,-2.0,-2.202986757555621,-2.202986757555621,1.1014933787778105,-0.5208045461292565,7.182224745379914
302,Ba(SbO3)2,Ba(SbO3)2_Va_O1,2.9955999999999996,-2.376871872222223,2.5516666666666667,1.939533526774728,2.3257734908152514,1,242,Ba(SbO3)2_Va_O1242,-2.0,-2.202986757555621,-2.202986757555621,1.1014933787778105,-0.5208045461292565,7.182224745379914
305,Ba(SbO3)2,Ba(SbO3)2_Va_O1,2.9955999999999996,-2.376871872222223,2.5516666666666667,1.939533526774728,0.3355247654794314,2,242,Ba(SbO3)2_Va_O1242,-2.0,-2.202986757555621,-2.202986757555621,1.1014933787778105,-0.5208045461292565,7.182224745379914
308,Ba2Bi2O5,Ba2Bi2O5_Va_O1,1.8273,-2.288426511111112,2.062504975269688,2.40781201144093,3.968344230000079,0,95,Ba2Bi2O5_Va_O195,-2.0,-1.8705521717185816,-1.6212531164706192,0.9352760858592908,-0.9858147743813158,9.421454542206657
310,Ba2Bi2O5,Ba2Bi2O5_Va_O1,1.8273,-2.288426511111112,2.062504975269688,2.40781201144093,1.839915464738575,1,95,Ba2Bi2O5_Va_O195,-2.0,-1.8705521717185816,-1.6212531164706192,0.9352760858592908,-0.9858147743813158,9.421454542206657
312,Ba2Bi2O5,Ba2Bi2O5_Va_O2,1.8273,-2.288426511111112,1.8107787739008248,2.100563563987341,4.326563000000087,0,127,Ba2Bi2O5_Va_O2127,-2.0,-2.09565326357807,-2.09565326357807,1.047826631789035,-0.9858147743813158,7.055540386316979
315,Ba2Bi2O5,Ba2Bi2O5_Va_O2,1.8273,-2.288426511111112,1.8107787739008248,2.100563563987341,2.5641715064059447,1,127,Ba2Bi2O5_Va_O2127,-2.0,-2.09565326357807,-2.09565326357807,1.047826631789035,-0.9858147743813158,7.055540386316979
318,Ba2Bi2O5,Ba2Bi2O5_Va_O2,1.8273,-2.288426511111112,1.8107787739008248,2.100563563987341,0.2907639053279491,2,127,Ba2Bi2O5_Va_O2127,-2.0,-2.09565326357807,-2.09565326357807,1.047826631789035,-0.9858147743813158,7.055540386316979
321,Ba2Bi2O5,Ba2Bi2O5_Va_O3,1.8273,-2.288426511111112,2.059103547200948,1.833463230597384,4.561079060000006,0,143,Ba2Bi2O5_Va_O3143,-2.0,-1.541730970433005,-1.541730970433005,0.7708654852165027,-0.9858147743813158,5.149300840733586
323,Ba2Bi2O5,Ba2Bi2O5_Va_O3,1.8273,-2.288426511111112,2.059103547200948,1.833463230597384,-0.1097790104160503,2,143,Ba2Bi2O5_Va_O3143,-2.0,-1.541730970433005,-1.541730970433005,0.7708654852165027,-0.9858147743813158,5.149300840733586
325,Ba2BiSbO6,Ba2BiSbO6_Va_O1,1.7198000000000002,-2.453007994999999,2.1200535501733504,2.8375809665302967,4.260261400000113,0,287,Ba2BiSbO6_Va_O1287,-2.0,-1.8795855302619071,-1.8795855302619071,0.9397927651309536,-0.5208045461292565,7.000100179247511
328,Ba2BiSbO6,Ba2BiSbO6_Va_O1,1.7198000000000002,-2.453007994999999,2.1200535501733504,2.8375809665302967,2.237861341534886,1,287,Ba2BiSbO6_Va_O1287,-2.0,-1.8795855302619071,-1.8795855302619071,0.9397927651309536,-0.5208045461292565,7.000100179247511
331,Ba2BiSbO6,Ba2BiSbO6_Va_O1,1.7198000000000002,-2.453007994999999,2.1200535501733504,2.8375809665302967,-0.1291299034019419,2,287,Ba2BiSbO6_Va_O1287,-2.0,-1.8795855302619071,-1.8795855302619071,0.9397927651309536,-0.5208045461292565,7.000100179247511
334,Ba2BiSbO6,Ba2BiSbO6_Va_O2,1.7198000000000002,-2.453007994999999,2.143789464639996,2.80707284290209,4.2369041600003445,0,359,Ba2BiSbO6_Va_O2359,-2.0,-1.954545406423658,-1.762961285675276,0.977272703211829,-0.5208045461292565,8.937484535706782
337,Ba2BiSbO6,Ba2BiSbO6_Va_O2,1.7198000000000002,-2.453007994999999,2.143789464639996,2.80707284290209,2.2220538519477433,1,359,Ba2BiSbO6_Va_O2359,-2.0,-1.954545406423658,-1.762961285675276,0.977272703211829,-0.5208045461292565,8.937484535706782
340,Ba2BiSbO6,Ba2BiSbO6_Va_O2,1.7198000000000002,-2.453007994999999,2.143789464639996,2.80707284290209,-0.0954487457399104,2,359,Ba2BiSbO6_Va_O2359,-2.0,-1.954545406423658,-1.762961285675276,0.977272703211829,-0.5208045461292565,8.937484535706782
343,Ba2Ca(BO2)6,Ba2Ca(BO2)6_Va_O1,5.0027,-3.1139662421428564,2.248439807294909,4.099328293167289,6.3586188699999955,0,191,Ba2Ca(BO2)6_Va_O1191,-2.0,-1.8220593179227884,-1.9647185461580672,0.9110296589613942,-2.1905056483979153,9.905594295336286
345,Ba2Ca(BO2)6,Ba2Ca(BO2)6_Va_O1,5.0027,-3.1139662421428564,2.248439807294909,4.099328293167289,3.931690273850413,1,191,Ba2Ca(BO2)6_Va_O1191,-2.0,-1.8220593179227884,-1.9647185461580672,0.9110296589613942,-2.1905056483979153,9.905594295336286
347,Ba2Ca(BO2)6,Ba2Ca(BO2)6_Va_O2,5.0027,-3.1139662421428564,2.0298335064690214,2.1827533569598763,7.120163879999959,0,251,Ba2Ca(BO2)6_Va_O2251,-2.0,-1.1814325999428976,-1.9221683522672424,0.5907162999714488,-2.1905056483979153,3.211419054035046
350,Ba2Ca(BO2)6,Ba2Ca(BO2)6_Va_O2,5.0027,-3.1139662421428564,2.0298335064690214,2.1827533569598763,5.05278653702147,1,251,Ba2Ca(BO2)6_Va_O2251,-2.0,-1.1814325999428976,-1.9221683522672424,0.5907162999714488,-2.1905056483979153,3.211419054035046
353,Ba2Ca(BO2)6,Ba2Ca(BO2)6_Va_O2,5.0027,-3.1139662421428564,2.0298335064690214,2.1827533569598763,2.9623950422884584,2,251,Ba2Ca(BO2)6_Va_O2251,-2.0,-1.1814325999428976,-1.9221683522672424,0.5907162999714488,-2.1905056483979153,3.211419054035046
356,Ba2Ca(BO3)2,Ba2Ca(BO3)2_Va_O1,4.1151,-3.2246886053030304,1.8882133171231443,2.433555992895412,7.112297580000254,0,323,Ba2Ca(BO3)2_Va_O1323,-2.0,-0.9758635367533044,-1.7787098841209372,0.4879317683766522,-2.1905056483979153,2.6526327072903375
359,Ba2Ca(BO3)2,Ba2Ca(BO3)2_Va_O1,4.1151,-3.2246886053030304,1.8882133171231443,2.433555992895412,4.380814553108983,1,323,Ba2Ca(BO3)2_Va_O1323,-2.0,-0.9758635367533044,-1.7787098841209372,0.4879317683766522,-2.1905056483979153,2.6526327072903375
362,Ba2Ca(BO3)2,Ba2Ca(BO3)2_Va_O1,4.1151,-3.2246886053030304,1.8882133171231443,2.433555992895412,2.077007832190588,2,323,Ba2Ca(BO3)2_Va_O1323,-2.0,-0.9758635367533044,-1.7787098841209372,0.4879317683766522,-2.1905056483979153,2.6526327072903375
365,Ba2Ca(BO3)2,Ba2Ca(BO3)2_Va_O2,4.1151,-3.2246886053030304,1.78896752470246,2.556187340152093,7.067663270000034,0,395,Ba2Ca(BO3)2_Va_O2395,-2.0,-0.9547876364844674,-1.9295403853539936,0.4773938182422337,-2.1905056483979153,2.5953433217531883
368,Ba2Ca(BO3)2,Ba2Ca(BO3)2_Va_O2,4.1151,-3.2246886053030304,1.78896752470246,2.556187340152093,4.323353760386448,1,395,Ba2Ca(BO3)2_Va_O2395,-2.0,-0.9547876364844674,-1.9295403853539936,0.4773938182422337,-2.1905056483979153,2.5953433217531883
371,Ba2Ca(BO3)2,Ba2Ca(BO3)2_Va_O2,4.1151,-3.2246886053030304,1.78896752470246,2.556187340152093,1.881530495056854,2,395,Ba2Ca(BO3)2_Va_O2395,-2.0,-0.9547876364844674,-1.9295403853539936,0.4773938182422337,-2.1905056483979153,2.5953433217531883
374,Ba2In2O5,Ba2In2O5_Va_O1,0.9603000000000002,-2.424057256666667,1.701871605116176,2.3408683614378414,4.0175883200000815,0,179,Ba2In2O5_Va_O1179,-2.0,-1.693511967206541,-1.693511967206541,0.8467559836032705,-1.5993795332042406,6.039852499811558
377,Ba2In2O5,Ba2In2O5_Va_O1,0.9603000000000002,-2.424057256666667,1.701871605116176,2.3408683614378414,2.803577545589521,1,179,Ba2In2O5_Va_O1179,-2.0,-1.693511967206541,-1.693511967206541,0.8467559836032705,-1.5993795332042406,6.039852499811558
380,Ba2In2O5,Ba2In2O5_Va_O1,0.9603000000000002,-2.424057256666667,1.701871605116176,2.3408683614378414,1.4095066147646875,2,179,Ba2In2O5_Va_O1179,-2.0,-1.693511967206541,-1.693511967206541,0.8467559836032705,-1.5993795332042406,6.039852499811558
383,Ba2In2O5,Ba2In2O5_Va_O2,0.9603000000000002,-2.424057256666667,1.815303427119624,1.7951956170136785,3.516567620000055,0,251,Ba2In2O5_Va_O2251,-2.0,-1.3790859028868734,-1.3313102808878885,0.6895429514434367,-1.5993795332042406,6.088462645888127
386,Ba2In2O5,Ba2In2O5_Va_O2,0.9603000000000002,-2.424057256666667,1.815303427119624,1.7951956170136785,2.386453826865254,1,251,Ba2In2O5_Va_O2251,-2.0,-1.3790859028868734,-1.3313102808878885,0.6895429514434367,-1.5993795332042406,6.088462645888127
389,Ba2In2O5,Ba2In2O5_Va_O2,0.9603000000000002,-2.424057256666667,1.815303427119624,1.7951956170136785,1.6080459285241928,2,251,Ba2In2O5_Va_O2251,-2.0,-1.3790859028868734,-1.3313102808878885,0.6895429514434367,-1.5993795332042406,6.088462645888127
392,Ba2In2O5,Ba2In2O5_Va_O3,0.9603000000000002,-2.424057256666667,1.8163577677689784,1.5994690297226244,1.65671032180648,2,323,Ba2In2O5_Va_O3323,-2.0,-1.6514025758781934,-1.6514025758781936,0.8257012879390967,-1.5993795332042406,8.691731095553065
393,Ba2InGaO5,Ba2InGaO5_Va_O1,1.6127999999999996,-2.5715327063888895,1.8548761391371331,1.6845958860514234,1.5129865350553957,2,215,Ba2InGaO5_Va_O1215,-2.0,-1.6889563353581127,-1.6889563353581123,0.8444781676790564,-1.5993795332042406,8.889385612867208
394,Ba2InGaO5,Ba2InGaO5_Va_O2,1.6127999999999996,-2.5715327063888895,1.8773389767661623,2.1868921772527714,4.66215182999998,0,287,Ba2InGaO5_Va_O2287,-2.0,-1.591174851942184,-1.3958071911314875,0.795587425971092,-1.5993795332042406,7.5030182933663685
397,Ba2InGaO5,Ba2InGaO5_Va_O2,1.6127999999999996,-2.5715327063888895,1.8773389767661623,2.1868921772527714,3.026616911663507,1,287,Ba2InGaO5_Va_O2287,-2.0,-1.591174851942184,-1.3958071911314875,0.795587425971092,-1.5993795332042406,7.5030182933663685
400,Ba2InGaO5,Ba2InGaO5_Va_O2,1.6127999999999996,-2.5715327063888895,1.8773389767661623,2.1868921772527714,1.4049211883965185,2,287,Ba2InGaO5_Va_O2287,-2.0,-1.591174851942184,-1.3958071911314875,0.795587425971092,-1.5993795332042406,7.5030182933663685
403,Ba2InGaO5,Ba2InGaO5_Va_O3,1.6127999999999996,-2.5715327063888895,1.696971590061099,2.869617001973725,5.1532220899999945,0,323,Ba2InGaO5_Va_O3323,-2.0,-1.272365360091282,-1.5507963203231676,0.6361826800456409,-1.5993795332042406,3.143725468116144
406,Ba2InGaO5,Ba2InGaO5_Va_O3,1.6127999999999996,-2.5715327063888895,1.696971590061099,2.869617001973725,3.217060434265165,1,323,Ba2InGaO5_Va_O3323,-2.0,-1.272365360091282,-1.5507963203231676,0.6361826800456409,-1.5993795332042406,3.143725468116144
409,Ba2InGaO5,Ba2InGaO5_Va_O3,1.6127999999999996,-2.5715327063888895,1.696971590061099,2.869617001973725,0.9731408306001144,2,323,Ba2InGaO5_Va_O3323,-2.0,-1.272365360091282,-1.5507963203231676,0.6361826800456409,-1.5993795332042406,3.143725468116144
412,Ba2Mg(BO3)2,Ba2Mg(BO3)2_Va_O1,4.7117,-3.129790906212121,1.9080018823710925,2.837647917156953,7.094550070000318,0,296,Ba2Mg(BO3)2_Va_O1296,-2.0,-1.2649551613980323,-1.9081861272667884,0.6324775806990162,-2.1905056483979153,4.528965544170621
415,Ba2Mg(BO3)2,Ba2Mg(BO3)2_Va_O1,4.7117,-3.129790906212121,1.9080018823710925,2.837647917156953,4.272069105143896,1,296,Ba2Mg(BO3)2_Va_O1296,-2.0,-1.2649551613980323,-1.9081861272667884,0.6324775806990162,-2.1905056483979153,4.528965544170621
418,Ba2Mg(BO3)2,Ba2Mg(BO3)2_Va_O1,4.7117,-3.129790906212121,1.9080018823710925,2.837647917156953,1.8497964896029984,2,296,Ba2Mg(BO3)2_Va_O1296,-2.0,-1.2649551613980323,-1.9081861272667884,0.6324775806990162,-2.1905056483979153,4.528965544170621
421,Ba2MgGe2O7,Ba2MgGe2O7_Va_O1,3.5078,-2.7931089208333333,2.125871812472001,2.8016680828652487,4.269437119999916,0,143,Ba2MgGe2O7_Va_O1143,-2.0,-2.237624616309689,-2.237624616309689,1.1188123081548444,-1.502819088333178,12.222118483673416
